Row_ID,Order_ID,Customer_ID,Product_ID,Delivery_ID,Sales
5713,CA-2015-160766,DM-13015,OFF-PA-10000213,1796,"44,82"
5714,CA-2015-114790,FM-14215,OFF-PA-10000213,2350,"14,94"
5715,CA-2015-131002,TB-21400,OFF-PA-10000223,1640,"12,96"
5716,CA-2018-106537,RH-19495,OFF-PA-10000223,5716,"20,736"
5717,CA-2015-125829,WB-21850,OFF-PA-10000223,1891,"19,44"
5718,CA-2015-126333,ME-18010,OFF-PA-10000223,5718,"5,184"
5719,CA-2015-140396,KH-16330,OFF-PA-10000223,4383,"25,92"
5720,CA-2018-100223,LS-16945,OFF-PA-10000232,1481,"15,552"
5721,US-2018-147886,DH-13075,OFF-PA-10000232,1041,"12,96"
5722,CA-2017-114895,MV-18190,OFF-PA-10000232,5722,"12,96"
5723,CA-2017-120824,AW-10930,OFF-PA-10000232,247,"15,552"
5724,CA-2018-122770,EP-13915,OFF-PA-10000232,1080,"12,96"
5725,CA-2017-100083,CD-11980,OFF-PA-10000241,5725,"24,784"
5726,CA-2018-129021,PO-18850,OFF-PA-10000241,1161,"49,568"
5727,CA-2017-165330,WB-21850,OFF-PA-10000241,644,"30,98"
5728,CA-2017-139941,CB-12415,OFF-PA-10000241,2470,"92,94"
5729,CA-2018-160031,LT-16765,OFF-PA-10000241,5729,"74,352"
5730,CA-2017-104633,EA-14035,OFF-PA-10000241,5730,"185,88"
5731,US-2018-142573,ML-17410,OFF-PA-10000246,277,"16,096"
5732,CA-2015-146990,BP-11095,OFF-PA-10000246,5101,"30,18"
5733,US-2017-119046,EH-13765,OFF-PA-10000246,3366,"30,18"
5734,CA-2015-131947,JA-15970,OFF-PA-10000246,2590,"40,24"
5735,CA-2015-114321,NC-18535,OFF-PA-10000246,408,"20,12"
5736,CA-2018-107727,MA-17560,OFF-PA-10000249,5736,"29,472"
5737,CA-2018-134306,TD-20995,OFF-PA-10000249,2724,"24,56"
5738,CA-2016-129770,JE-15715,OFF-PA-10000249,5738,"49,12"
5739,CA-2017-144337,SG-20890,OFF-PA-10000249,5739,"19,648"
5740,US-2018-146822,AG-10675,OFF-PA-10000249,5740,"49,12"
5741,CA-2016-164623,MS-17770,OFF-PA-10000249,5741,"24,56"
5742,CA-2016-148250,RP-19270,OFF-PA-10000289,2400,"12,96"
5743,CA-2018-102099,EP-13915,OFF-PA-10000289,3169,"32,4"
5744,US-2018-117450,DO-13645,OFF-PA-10000289,656,"10,368"
5745,CA-2017-152520,TH-21115,OFF-PA-10000289,5745,"12,96"
5746,CA-2015-130673,MC-17590,OFF-PA-10000289,1464,"10,368"
5747,US-2015-158365,SV-20785,OFF-PA-10000289,5747,"32,4"
5748,CA-2017-119018,CW-11905,OFF-PA-10000295,3473,"38,88"
5749,CA-2015-156244,DH-13675,OFF-PA-10000295,2320,"31,104"
5750,CA-2015-169446,SG-20605,OFF-PA-10000295,5750,"15,552"
5751,CA-2018-161774,GT-14710,OFF-PA-10000300,691,"47,952"
5752,CA-2018-139353,JM-15250,OFF-PA-10000300,1176,"47,952"
5753,CA-2016-162376,HD-14785,OFF-PA-10000300,2997,"59,94"
5754,CA-2017-109806,JS-15685,OFF-PA-10000304,3309,"6,48"
5755,CA-2015-157784,MC-17845,OFF-PA-10000304,5419,"19,44"
5756,CA-2015-140858,CA-12775,OFF-PA-10000304,374,"41,472"
5757,CA-2018-134285,DS-13180,OFF-PA-10000304,5098,"15,552"
5758,CA-2016-144190,NC-18415,OFF-PA-10000304,5758,"12,96"
5759,CA-2018-158876,AB-10150,OFF-PA-10000308,1218,"16,896"
5760,CA-2018-119284,TS-21205,OFF-PA-10000312,1666,"91,36"
5761,CA-2015-109043,CS-12355,OFF-PA-10000312,2515,"91,36"
5762,CA-2018-121615,DL-12925,OFF-PA-10000327,5417,"8,56"
5763,CA-2015-153969,HF-14995,OFF-PA-10000327,2771,"38,52"
5764,CA-2017-136231,DM-13015,OFF-PA-10000327,3783,"10,272"
5765,US-2018-151316,MC-17635,OFF-PA-10000327,4709,"10,272"
5766,CA-2016-137708,NG-18430,OFF-PA-10000327,5706,"42,8"
5767,CA-2016-110016,BT-11395,OFF-PA-10000349,538,"19,92"
5768,CA-2016-114069,ND-18370,OFF-PA-10000349,290,"9,96"
5769,CA-2017-165848,EN-13780,OFF-PA-10000349,6,"14,94"
5770,CA-2018-109960,DB-13210,OFF-PA-10000349,2808,"14,94"
5771,CA-2016-111703,KB-16315,OFF-PA-10000349,5771,"11,952"
5772,US-2015-138828,KD-16345,OFF-PA-10000349,2631,"14,94"
5773,CA-2015-138100,AA-10315,OFF-PA-10000349,1313,"14,94"
5774,CA-2015-148285,RD-19810,OFF-PA-10000349,5774,"11,952"
5775,CA-2017-105760,KC-16255,OFF-PA-10000350,5775,"17,12"
5776,CA-2015-107181,DB-13270,OFF-PA-10000350,4595,"34,24"
5777,CA-2018-167101,BM-11650,OFF-PA-10000357,5777,"221,92"
5778,CA-2018-136875,TC-21295,OFF-PA-10000357,5778,"166,44"
5779,CA-2018-112956,TH-21550,OFF-PA-10000357,1570,"277,4"
5780,CA-2018-147228,SO-20335,OFF-PA-10000357,847,"177,536"
5781,CA-2015-138681,CT-11995,OFF-PA-10000357,799,"221,92"
5782,CA-2015-100972,DB-13360,OFF-PA-10000357,5782,"166,44"
5783,CA-2017-118101,SN-20560,OFF-PA-10000358,3542,"368,91"
5784,US-2017-105578,MY-17380,OFF-PA-10000358,357,"32,792"
5785,US-2017-108504,PP-18955,OFF-PA-10000358,169,"122,97"
5786,US-2018-152002,DV-13465,OFF-PA-10000358,5786,"122,97"
5787,CA-2016-128125,EB-13705,OFF-PA-10000358,1036,"98,376"
5788,CA-2018-107958,AH-10120,OFF-PA-10000358,3888,"163,96"
5789,CA-2017-155187,LA-16780,OFF-PA-10000380,5789,"41,7"
5790,US-2015-155502,SD-20485,OFF-PA-10000380,1153,"16,68"
5791,US-2018-131583,CL-11890,OFF-PA-10000380,5791,"40,032"
5792,CA-2017-140417,KE-16420,OFF-PA-10000380,4774,"60,048"
5793,CA-2016-138219,BP-11095,OFF-PA-10000380,5793,"33,36"
5794,CA-2018-103065,PT-19090,OFF-PA-10000380,867,"6,672"
5795,CA-2017-156748,BS-11755,OFF-PA-10000380,280,"33,36"
5796,CA-2018-142328,TC-21535,OFF-PA-10000380,5796,"50,04"
5797,US-2017-161396,GM-14455,OFF-PA-10000418,1923,"419,4"
5798,CA-2017-100041,BF-10975,OFF-PA-10000418,3453,"314,55"
5799,CA-2018-161067,KB-16405,OFF-PA-10000418,765,"419,4"
5800,CA-2015-141726,CC-12145,OFF-PA-10000418,1478,"104,85"
5801,CA-2018-127474,RD-19810,OFF-PA-10000418,1684,"419,4"
5802,CA-2017-100300,MJ-17740,OFF-PA-10000418,2200,"104,85"
5803,CA-2015-118339,BN-11515,OFF-PA-10000466,2181,"47,18"
5804,CA-2017-167556,JM-15250,OFF-PA-10000466,1713,"13,48"
5805,CA-2015-107706,ST-20530,OFF-PA-10000466,5805,"16,176"
5806,CA-2016-130883,TB-21520,OFF-PA-10000474,5806,"141,76"
5807,CA-2018-132682,TH-21235,OFF-PA-10000474,5807,"85,056"
5808,CA-2015-163552,LA-16780,OFF-PA-10000474,599,"177,2"
5809,CA-2018-157931,MO-17800,OFF-PA-10000474,308,"106,32"
5810,CA-2017-111794,HG-15025,OFF-PA-10000474,5810,"28,352"
5811,CA-2017-158869,AH-10690,OFF-PA-10000474,5811,"70,88"
5812,CA-2016-119480,CC-12685,OFF-PA-10000474,2190,"106,32"
5813,CA-2016-110863,AA-10645,OFF-PA-10000474,450,"106,32"
5814,CA-2018-107265,ML-17755,OFF-PA-10000474,5814,"106,32"
5815,CA-2015-111934,GD-14590,OFF-PA-10000474,4642,"35,44"
5816,CA-2018-122763,HG-14845,OFF-PA-10000474,5816,"56,704"
5817,CA-2016-116092,JM-16195,OFF-PA-10000477,2222,"19,44"
5818,CA-2017-109365,XP-21865,OFF-PA-10000477,2397,"19,44"
5819,CA-2018-156622,JP-15460,OFF-PA-10000477,1957,"36,288"
5820,CA-2015-106439,GG-14650,OFF-PA-10000478,660,"64,74"
5821,CA-2016-168186,AB-10150,OFF-PA-10000478,5821,"14,94"
5822,CA-2017-114867,FM-14290,OFF-PA-10000478,5822,"7,968"
5823,CA-2017-119823,KD-16270,OFF-PA-10000482,5823,"75,88"
5824,CA-2017-132661,SR-20740,OFF-PA-10000482,5824,"379,4"
5825,US-2017-169040,GT-14710,OFF-PA-10000482,3814,"189,7"
5826,CA-2016-125234,SN-20710,OFF-PA-10000482,5826,"113,82"
5827,CA-2015-146283,KT-16465,OFF-PA-10000482,727,"182,112"
5828,CA-2015-166590,NC-18625,OFF-PA-10000482,5828,"75,88"
5829,CA-2016-142601,DE-13255,OFF-PA-10000483,5829,"61,96"
5830,CA-2017-152765,LS-17245,OFF-PA-10000483,5830,"173,488"
5831,US-2018-154872,DP-13000,OFF-PA-10000483,4230,"24,784"
5832,CA-2018-149076,SO-20335,OFF-PA-10000483,5832,"154,9"
5833,CA-2016-124800,RW-19540,OFF-PA-10000501,2533,"86,272"
5834,US-2016-166520,KE-16420,OFF-PA-10000501,5834,"80,88"
5835,CA-2017-155138,JM-15580,OFF-PA-10000501,5835,"64,704"
5836,CA-2018-110842,GA-14725,OFF-PA-10000520,2460,"19,44"
5837,US-2016-168732,KM-16660,OFF-PA-10000520,2999,"25,92"
5838,CA-2018-138618,MY-17380,OFF-PA-10000520,5838,"10,368"
5839,CA-2017-102813,EA-14035,OFF-PA-10000520,302,"41,472"
5840,CA-2018-107853,CD-11920,OFF-PA-10000520,5840,"12,96"
5841,CA-2016-160472,RK-19300,OFF-PA-10000528,4830,"26,4"
5842,CA-2015-110786,AJ-10795,OFF-PA-10000528,948,"21,12"
5843,CA-2016-115168,BB-11545,OFF-PA-10000528,5843,"10,56"
5844,CA-2018-130036,BP-11185,OFF-PA-10000528,5844,"12,672"
5845,CA-2017-145905,AM-10705,OFF-PA-10000533,413,"13,08"
5846,CA-2016-135363,CK-12205,OFF-PA-10000533,5846,"5,232"
5847,CA-2015-122931,SM-20950,OFF-PA-10000533,2019,"20,928"
5848,CA-2015-126907,SM-20950,OFF-PA-10000533,5848,"15,696"
5849,CA-2016-156118,HG-14965,OFF-PA-10000533,5849,"15,696"
5850,CA-2017-154018,HA-14920,OFF-PA-10000551,1452,"8,288"
5851,CA-2017-136021,JM-15580,OFF-PA-10000551,5851,"15,54"
5852,CA-2018-130148,NK-18490,OFF-PA-10000551,5852,"31,08"
5853,CA-2017-130029,GT-14755,OFF-PA-10000552,5137,"12,96"
5854,CA-2015-123225,MN-17935,OFF-PA-10000552,5854,"10,368"
5855,CA-2018-115777,DO-13645,OFF-PA-10000552,5855,"19,44"
5856,CA-2017-119515,TR-21325,OFF-PA-10000552,5856,"15,552"
5857,CA-2016-157343,HD-14785,OFF-PA-10000552,3024,"25,92"
5858,CA-2018-149853,PO-18850,OFF-PA-10000556,2150,"15,552"
5859,CA-2016-125934,SN-20560,OFF-PA-10000556,1247,"38,88"
5860,CA-2017-127642,CP-12340,OFF-PA-10000565,5860,"111,96"
5861,CA-2018-118213,AB-10060,OFF-PA-10000565,5861,"167,94"
5862,US-2017-118780,PN-18775,OFF-PA-10000575,5862,"6,69"
5863,CA-2018-129833,HF-14995,OFF-PA-10000575,4569,"33,45"
5864,CA-2015-164721,LW-16825,OFF-PA-10000575,1206,"26,76"
5865,CA-2017-153577,KH-16330,OFF-PA-10000575,690,"37,464"
5866,CA-2017-147123,SJ-20125,OFF-PA-10000575,5866,"80,28"
5867,CA-2018-151190,GT-14710,OFF-PA-10000575,5867,"20,07"
5868,CA-2017-136994,LS-17245,OFF-PA-10000575,5868,"13,38"
5869,CA-2017-111682,TB-21055,OFF-PA-10000587,675,"14,56"
5870,CA-2015-166863,SC-20020,OFF-PA-10000587,41,"11,648"
5871,CA-2015-107524,KN-16705,OFF-PA-10000587,4911,"36,4"
5872,CA-2017-165484,HK-14890,OFF-PA-10000595,1049,"54,816"
5873,CA-2015-111500,DJ-13510,OFF-PA-10000595,3553,"114,2"
5874,CA-2015-151379,SC-20695,OFF-PA-10000595,5874,"114,2"
5875,CA-2016-135580,CL-12565,OFF-PA-10000595,5002,"68,52"
5876,CA-2016-165085,BT-11485,OFF-PA-10000605,2337,"28,9"
5877,US-2018-161935,JL-15835,OFF-PA-10000605,1386,"9,248"
5878,CA-2017-114601,AA-10480,OFF-PA-10000605,2020,"11,56"
5879,CA-2015-118962,CS-12130,OFF-PA-10000658,649,"20,94"
5880,CA-2016-157322,RH-19600,OFF-PA-10000658,637,"11,168"
5881,CA-2017-127194,BW-11110,OFF-PA-10000658,5881,"62,82"
5882,CA-2017-159373,LT-17110,OFF-PA-10000659,2065,"70,08"
5883,CA-2018-104577,CK-12205,OFF-PA-10000659,5883,"87,6"
5884,CA-2015-146591,TS-21340,OFF-PA-10000659,65,"56,064"
5885,US-2016-107944,AM-10360,OFF-PA-10000659,5885,"192,72"
5886,CA-2018-132976,AG-10495,OFF-PA-10000673,5431,"11,648"
5887,CA-2018-164756,SS-20140,OFF-PA-10000673,1396,"50,96"
5888,CA-2016-105347,DP-13000,OFF-PA-10000675,2985,"368,91"
5889,US-2015-133130,TH-21100,OFF-PA-10000675,506,"81,98"
5890,CA-2017-145982,TB-21055,OFF-PA-10000675,1822,"122,97"
5891,CA-2018-113670,RS-19765,OFF-PA-10000675,1853,"204,95"
5892,CA-2018-131366,SC-20440,OFF-PA-10000675,5892,"229,544"
5893,US-2018-136784,AD-10180,OFF-PA-10000675,5893,"163,96"
5894,CA-2015-163223,KH-16690,OFF-PA-10000675,2769,"122,97"
5895,US-2018-113201,TT-21220,OFF-PA-10000675,5895,"204,95"
5896,CA-2018-117212,BT-11530,OFF-PA-10000682,681,"23,12"
5897,US-2015-117170,KT-16465,OFF-PA-10000682,5897,"4,624"
5898,CA-2017-145177,PP-18955,OFF-PA-10000682,999,"4,624"
5899,CA-2018-106831,FH-14350,OFF-PA-10000682,4317,"27,744"
5900,CA-2018-108441,SB-20170,OFF-PA-10000697,291,"19,04"
5901,CA-2017-165673,MN-17935,OFF-PA-10000697,5901,"15,232"
5902,CA-2017-134110,BG-11035,OFF-PA-10000697,5902,"15,232"
5903,CA-2018-128755,MK-18160,OFF-PA-10000726,5903,"9,11"
5904,CA-2016-155586,XP-21865,OFF-PA-10000726,2762,"36,44"
5905,CA-2016-149909,RA-19915,OFF-PA-10000726,5905,"63,77"
5906,CA-2017-133697,CM-12445,OFF-PA-10000726,492,"51,016"
5907,CA-2017-125738,PB-18805,OFF-PA-10000740,3798,"45,68"
5908,US-2018-102288,ZC-21910,OFF-PA-10000740,2386,"146,176"
5909,CA-2018-124716,BD-11560,OFF-PA-10000740,5909,"45,68"
5910,CA-2016-131534,AB-10165,OFF-PA-10000743,5910,"33,4"
5911,US-2018-147886,DH-13075,OFF-PA-10000743,1041,"20,04"
5912,CA-2016-130974,MA-17560,OFF-PA-10000743,115,"40,08"
5913,CA-2018-143294,JD-15790,OFF-PA-10000743,5913,"10,688"
5914,US-2018-108343,AR-10825,OFF-PA-10000743,536,"13,36"
5915,US-2018-110576,RB-19795,OFF-PA-10000788,954,"15,552"
5916,CA-2018-143798,AW-10840,OFF-PA-10000788,1657,"10,368"
5917,CA-2015-108707,DB-12910,OFF-PA-10000788,5917,"10,368"
5918,CA-2015-102869,LC-17140,OFF-PA-10000788,1309,"15,552"
5919,CA-2016-100216,HJ-14875,OFF-PA-10000788,5919,"31,104"
5920,CA-2017-152163,JF-15355,OFF-PA-10000788,4015,"12,96"
5921,CA-2018-164049,KH-16630,OFF-PA-10000791,5921,"23,85"
5922,CA-2018-118360,JC-15775,OFF-PA-10000791,5922,"42,93"
5923,US-2016-130491,BH-11710,OFF-PA-10000791,2692,"9,54"
5924,US-2017-117037,LW-17215,OFF-PA-10000791,1759,"30,528"
5925,CA-2017-134334,DK-13090,OFF-PA-10000791,1440,"4,77"
5926,CA-2018-106047,CS-11860,OFF-PA-10000791,5926,"3,816"
5927,CA-2015-126361,VD-21670,OFF-PA-10000806,2430,"447,84"
5928,CA-2017-159345,IG-15085,OFF-PA-10000806,5928,"111,96"
5929,US-2018-147984,GB-14575,OFF-PA-10000806,5929,"279,9"
5930,CA-2018-142174,DP-13000,OFF-PA-10000806,5930,"89,568"
5931,US-2015-137155,DL-12925,OFF-PA-10000806,1415,"167,94"
5932,US-2017-128678,RB-19570,OFF-PA-10000807,2937,"21,4"
5933,CA-2018-100111,SV-20365,OFF-PA-10000807,364,"38,52"
5934,CA-2017-124254,TB-21175,OFF-PA-10000807,5934,"10,272"
5935,CA-2017-168956,EA-14035,OFF-PA-10000809,783,"5,184"
5936,CA-2017-108581,EA-14035,OFF-PA-10000809,5936,"10,368"
5937,CA-2016-114468,TD-20995,OFF-PA-10000809,2145,"10,368"
5938,CA-2018-140872,NR-18550,OFF-PA-10000809,107,"15,552"
5939,CA-2017-163594,JF-15295,OFF-PA-10000809,242,"19,44"
5940,CA-2018-155929,AI-10855,OFF-PA-10000859,5940,"6,368"
5941,CA-2018-124716,BD-11560,OFF-PA-10000859,5909,"11,94"
5942,US-2015-148838,CP-12340,OFF-PA-10000919,1885,"155,04"
5943,CA-2017-109820,AG-10390,OFF-PA-10000955,3466,"15,696"
5944,CA-2015-127446,MC-17590,OFF-PA-10000955,884,"15,696"
5945,CA-2015-167199,ME-17320,OFF-PA-10000955,700,"6,54"
5946,CA-2018-122154,SA-20830,OFF-PA-10000994,3943,"251,64"
5947,CA-2016-111395,VB-21745,OFF-PA-10000994,4185,"335,52"
5948,CA-2018-117807,DK-13090,OFF-PA-10000994,5948,"104,85"
5949,CA-2018-158673,KB-16600,OFF-PA-10000994,5949,"209,7"
5950,CA-2018-114055,MH-18115,OFF-PA-10000994,5220,"629,1"
5951,CA-2017-122903,LA-16780,OFF-PA-10000994,441,"314,55"
5952,CA-2017-112060,KT-16465,OFF-PA-10000994,5952,"104,85"
5953,CA-2017-152730,EM-14140,OFF-PA-10000994,1026,"629,1"
5954,CA-2017-105662,RB-19465,OFF-PA-10001001,5954,"93,248"
5955,CA-2015-125612,BK-11260,OFF-PA-10001019,5955,"39,96"
5956,CA-2018-158743,IG-15085,OFF-PA-10001019,2904,"39,96"
5957,CA-2016-100888,MH-17455,OFF-PA-10001019,5957,"47,952"
5958,US-2018-103814,LH-16900,OFF-PA-10001019,5958,"143,856"
5959,CA-2015-146731,AT-10735,OFF-PA-10001019,5676,"143,856"
5960,CA-2017-140382,RD-19900,OFF-PA-10001019,5421,"19,98"
5961,CA-2016-130974,MA-17560,OFF-PA-10001019,115,"59,94"
5962,CA-2016-119690,MV-17485,OFF-PA-10001019,1680,"47,952"
5963,CA-2015-165309,KD-16270,OFF-PA-10001033,3107,"262,336"
5964,US-2015-147648,LS-16975,OFF-PA-10001033,5964,"81,98"
5965,CA-2015-151162,EA-14035,OFF-PA-10001033,4446,"98,376"
5966,CA-2018-109099,MM-18280,OFF-PA-10001033,5966,"40,99"
5967,CA-2017-166912,BE-11335,OFF-PA-10001033,5967,"81,98"
5968,CA-2017-163776,JS-16030,OFF-PA-10001033,149,"245,94"
5969,CA-2018-145737,AB-10165,OFF-PA-10001033,5969,"163,96"
5970,CA-2018-167640,FC-14245,OFF-PA-10001033,3007,"286,93"
5971,CA-2018-127474,RD-19810,OFF-PA-10001033,1684,"65,584"
5972,CA-2018-104136,SF-20065,OFF-PA-10001033,5972,"40,99"
5973,CA-2018-169404,NC-18625,OFF-PA-10001033,4666,"65,584"
5974,CA-2016-103793,BV-11245,OFF-PA-10001125,5974,"74,352"
5975,CA-2017-128412,AP-10915,OFF-PA-10001125,2105,"123,92"
5976,CA-2016-123568,SC-20095,OFF-PA-10001125,1615,"92,94"
5977,CA-2015-124737,AP-10915,OFF-PA-10001125,1439,"223,056"
5978,CA-2018-127397,ES-14080,OFF-PA-10001125,4797,"123,92"
5979,CA-2016-125976,JK-15205,OFF-PA-10001125,5979,"154,9"
5980,US-2018-143770,RD-19720,OFF-PA-10001125,5980,"61,96"
5981,CA-2018-115882,DB-13555,OFF-PA-10001125,2343,"74,352"
5982,CA-2016-100818,JM-15265,OFF-PA-10001125,1349,"173,488"
5983,CA-2015-118962,CS-12130,OFF-PA-10001144,649,"110,96"
5984,CA-2018-165841,DB-13210,OFF-PA-10001144,5984,"166,44"
5985,CA-2015-126403,RR-19525,OFF-PA-10001144,633,"166,44"
5986,CA-2015-152254,BD-11620,OFF-PA-10001144,5986,"310,688"
5987,CA-2018-124716,BD-11560,OFF-PA-10001144,5909,"110,96"
5988,CA-2017-126529,DE-13255,OFF-PA-10001166,5988,"15,552"
5989,CA-2015-168984,NW-18400,OFF-PA-10001166,5989,"15,552"
5990,CA-2016-149342,TS-21160,OFF-PA-10001166,1382,"12,96"
5991,CA-2015-166863,SC-20020,OFF-PA-10001166,41,"15,552"
5992,CA-2018-160458,EH-13945,OFF-PA-10001166,5992,"25,92"
5993,CA-2016-118738,AG-10495,OFF-PA-10001166,1920,"10,368"
5994,CA-2018-127474,RD-19810,OFF-PA-10001166,1684,"5,184"
5995,CA-2018-163209,MK-18160,OFF-PA-10001166,3129,"25,92"
5996,CA-2015-148285,RD-19810,OFF-PA-10001166,5774,"10,368"
5997,CA-2016-104346,IM-15070,OFF-PA-10001167,146,"85,056"
5998,US-2016-127040,SG-20605,OFF-PA-10001184,1365,"41,86"
5999,CA-2016-155306,GA-14515,OFF-PA-10001184,2354,"11,96"
6000,CA-2018-104906,JP-15460,OFF-PA-10001184,6000,"17,94"
6001,US-2016-134558,PM-19135,OFF-PA-10001184,1980,"29,9"
6002,US-2015-151015,BD-11500,OFF-PA-10001184,3458,"19,136"
6003,CA-2016-127824,JC-15775,OFF-PA-10001184,1323,"17,94"
6004,CA-2017-121223,GD-14590,OFF-PA-10001204,6004,"8,448"
6005,CA-2015-157623,DK-13225,OFF-PA-10001204,3134,"10,56"
6006,CA-2018-100811,CC-12475,OFF-PA-10001204,6006,"8,448"
6007,CA-2018-127922,SH-19975,OFF-PA-10001204,4975,"8,448"
6008,CA-2015-134103,MV-18190,OFF-PA-10001204,6008,"10,56"
6009,CA-2018-103009,PJ-18835,OFF-PA-10001215,6009,"26,4"
6010,CA-2015-152618,RB-19465,OFF-PA-10001215,6010,"8,448"
6011,CA-2017-131380,CC-12220,OFF-PA-10001243,6011,"5,98"
6012,CA-2015-153087,TC-20980,OFF-PA-10001243,6012,"23,92"
6013,CA-2018-155873,AB-10255,OFF-PA-10001246,6013,"19,44"
6014,CA-2018-138289,AR-10540,OFF-PA-10001260,766,"56,07"
6015,US-2017-159093,RS-19420,OFF-PA-10001260,6015,"32,04"
6016,CA-2016-148432,MC-18130,OFF-PA-10001274,5272,"7,3"
6017,CA-2016-117961,GP-14740,OFF-PA-10001274,3448,"10,95"
6018,CA-2018-135279,BS-11800,OFF-PA-10001281,3243,"191,6"
6019,US-2017-108504,PP-18955,OFF-PA-10001289,169,"348,84"
6020,CA-2017-118570,CC-12430,OFF-PA-10001289,6020,"217,056"
6021,CA-2017-124051,KA-16525,OFF-PA-10001289,6021,"186,048"
6022,CA-2015-128986,GH-14410,OFF-PA-10001289,6022,"93,024"
6023,CA-2018-161956,DR-12880,OFF-PA-10001289,814,"116,28"
6024,CA-2016-100685,SM-20950,OFF-PA-10001289,4241,"116,28"
6025,CA-2015-124856,LD-17005,OFF-PA-10001289,945,"77,52"
6026,CA-2015-142510,NP-18700,OFF-PA-10001289,4156,"124,032"
6027,CA-2018-139199,DK-12835,OFF-PA-10001293,317,"12,96"
6028,CA-2016-134859,JK-16120,OFF-PA-10001293,1485,"20,736"
6029,CA-2017-148852,SV-20785,OFF-PA-10001293,801,"45,36"
6030,CA-2016-120103,MS-17365,OFF-PA-10001295,1371,"106,232"
6031,US-2018-148054,NZ-18565,OFF-PA-10001295,1424,"37,94"
6032,US-2016-137008,JP-15460,OFF-PA-10001295,4926,"94,85"
6033,CA-2017-152555,ME-17320,OFF-PA-10001295,564,"45,528"
6034,CA-2017-135776,EH-13765,OFF-PA-10001295,2707,"37,94"
6035,CA-2017-101161,BW-11110,OFF-PA-10001295,1468,"37,94"
6036,CA-2015-154158,CC-12670,OFF-PA-10001295,782,"45,528"
6037,US-2016-153500,DG-13300,OFF-PA-10001307,910,"6,72"
6038,CA-2018-127621,RE-19450,OFF-PA-10001307,6038,"26,88"
6039,CA-2016-122406,BE-11455,OFF-PA-10001307,429,"8,4"
6040,CA-2016-111780,RA-19285,OFF-PA-10001307,6040,"12,6"
6041,CA-2016-131338,NP-18325,OFF-PA-10001357,1134,"143,7"
6042,CA-2016-126669,DO-13645,OFF-PA-10001357,6042,"76,64"
6043,CA-2018-118577,XP-21865,OFF-PA-10001357,6043,"143,7"
6044,US-2017-155768,LB-16795,OFF-PA-10001357,940,"47,9"
6045,CA-2017-117604,JP-15520,OFF-PA-10001357,6045,"239,5"
6046,CA-2015-166457,PF-19120,OFF-PA-10001363,3127,"24,56"
6047,CA-2017-158694,AI-10855,OFF-PA-10001363,1019,"61,4"
6048,CA-2015-101560,CS-12250,OFF-PA-10001363,1522,"85,96"
6049,US-2018-107888,CC-12220,OFF-PA-10001363,1453,"73,68"
6050,CA-2015-133830,RL-19615,OFF-PA-10001363,2990,"49,12"
6051,CA-2016-149713,TG-21640,OFF-PA-10001450,6051,"19,92"
6052,CA-2015-125136,KD-16495,OFF-PA-10001457,6052,"96,256"
6053,CA-2015-113579,KD-16345,OFF-PA-10001457,6053,"90,24"
6054,CA-2018-146920,SC-20305,OFF-PA-10001461,6054,"26,72"
6055,CA-2017-157161,JD-15895,OFF-PA-10001461,3045,"60,12"
6056,CA-2017-121671,AA-10480,OFF-PA-10001471,6056,"21,93"
6057,CA-2017-100244,GM-14695,OFF-PA-10001471,2664,"65,79"
6058,CA-2017-129126,PK-19075,OFF-PA-10001471,1385,"14,62"
6059,CA-2015-100391,BW-11065,OFF-PA-10001471,6059,"14,62"
6060,CA-2017-101525,CM-12235,OFF-PA-10001497,2637,"109,92"
6061,CA-2018-121083,JF-15190,OFF-PA-10001497,2981,"274,8"
6062,CA-2017-123512,MV-18190,OFF-PA-10001497,181,"219,84"
6063,CA-2017-115483,JS-15880,OFF-PA-10001497,6063,"219,84"
6064,CA-2016-150714,KH-16690,OFF-PA-10001497,2429,"131,904"
6065,CA-2015-144666,JP-15520,OFF-PA-10001509,38,"62,65"
6066,US-2018-106705,PO-18850,OFF-PA-10001509,6066,"44,75"
6067,CA-2017-125738,PB-18805,OFF-PA-10001509,3798,"71,6"
6068,US-2016-138093,KM-16225,OFF-PA-10001509,315,"44,75"
6069,CA-2017-130778,ND-18370,OFF-PA-10001509,2134,"44,75"
6070,CA-2017-154403,AP-10720,OFF-PA-10001526,6070,"4,98"
6071,CA-2016-124541,TT-21220,OFF-PA-10001526,3221,"7,968"
6072,CA-2015-164224,TT-21070,OFF-PA-10001526,919,"15,936"
6073,CA-2016-157434,JK-15640,OFF-PA-10001526,6073,"7,968"
6074,CA-2018-145702,AH-10075,OFF-PA-10001526,384,"27,888"
6075,CA-2015-124807,ME-17725,OFF-PA-10001526,6075,"35,856"
6076,CA-2016-144890,SM-20320,OFF-PA-10001526,6076,"9,96"
6077,CA-2018-106859,BF-11215,OFF-PA-10001534,6077,"45,36"
6078,US-2017-167472,CK-12595,OFF-PA-10001534,3498,"12,96"
6079,CA-2018-140802,KN-16390,OFF-PA-10001534,6079,"20,736"
6080,CA-2018-145765,CM-11815,OFF-PA-10001534,6080,"15,552"
6081,US-2018-135986,PG-18895,OFF-PA-10001534,6081,"32,4"
6082,US-2018-156083,JL-15175,OFF-PA-10001560,6082,"9,664"
